,date,user_id,text,like,tag,pp_text,like_point
379,2018-01-04T04:52:11.000Z,alex.vin,I want some!!,135주답글 달기,,I want some,0
380,2017-08-06T01:44:42.000Z,aryaw,My new favorite snack #oceansnack #seaweedchips,12,#oceansnack #seaweedchips,My new favorite snackoceansnackseaweedchips,12
381,2019-04-19T08:41:27.000Z,lim.jeeyon,#김부각만들기 먹을때 소리가 와자작 #스트레스해소 되지만 #많이 먹으면 은근 느끼함. 찹쌀가루 없으면 밀가로로 만들어도 조흠~ 견과류 없어서 대신 코코넛 말린거 뿌림. 맛없는 코코넛 부스러가 처리할 수 있어서 좋았지만 아차하는순간 기름폭발 코코넛 타버린듯 #맞팔 #홈쿡 #홈메이드 #집밥 #케이스푼 #Kspoon #Followme #follow #seaweedchips #KoreanRecipe #김부각 #인친 #선팔 #맞팔해요 #맟팔선팔 #소통 #인친해요 #likeforfollow,"[<meta content=""좋아요 152개, 댓글 7개 - Instagram의 K Spoon(@lim.jeeyon)님: &amp;quot;#김부각만들기 먹을때 소리가 와자작 #스트레스해소 되지만 #많이 먹으면 은근 느끼함. 찹쌀가루 없으면 밀가로로 만들어도 조흠~ 견과류 없어서 대신 코코넛 말린거 뿌림. 맛없는…&amp;quot;"" name=""description""/>]",#Kspoon #Followme #follow #seaweedchips #KoreanRecipe #likeforfollow,KspoonFollowmefollowseaweedchipsKoreanRecipe likeforfollow, 152
382,2019-04-19T08:41:27.000Z,sweeeet_n_sour,와 손 많이가는건데👍 금손이십니다!,68주좋아요 1개답글 달기,,, 1
383,2019-04-19T08:41:27.000Z,wodydrhtn,"와,,,여름올려하는가 날씨 무지좋네요 자주들릴게요 ㅎㅎ",68주좋아요 1개답글 달기,,, 1
384,2019-04-19T08:41:27.000Z,sook.story,넘 좋아하는데👍👍👍,68주좋아요 1개답글 달기,,, 1
385,2019-04-19T08:41:27.000Z,k4b3s7,와 김부각 진짜 잘만드셨어요 👏🏻👏🏻👏🏻,68주좋아요 2개답글 달기,,, 2
386,2019-04-19T08:41:27.000Z,nyamdol,진짜 매번 볼때마다 느끼는 거지만 금손인정해요.. 저는 똥손이라 그냥 사먹어야... ㅎㅎㅎㅎㅎ,68주좋아요 1개답글 달기,,, 1
387,2019-04-19T08:41:27.000Z,cometraga,먹스타 선팔하고 갑니다아~🤩🙇‍♀️^^,68주좋아요 1개답글 달기,,, 1
388,2019-04-19T08:41:27.000Z,juheon_a,소통하고싶어요~피드보고갈게요~좋아요반사부탁드립니다👏👏,67주답글 달기,,,0
389,2017-04-18T12:50:08.000Z,chuckbecaire,"Welcome to Taiwan, where the chips are green and the girls are pretty #paradisecity #taipei #lays #seaweed #globetrotter #seaweedchips #taiwan #exoticflavors",30,#paradisecity #taipei #lays #seaweed #globetrotter #seaweedchips #taiwan #exoticflavors,Welcome to Taiwanwhere the chips are green and the girls are prettyparadisecitytaipeilaysseaweedglobetrotterseaweedchipstaiwanexoticflavors,30
390,2017-04-18T12:50:08.000Z,manumanucake,🖖🏻,173주답글 달기,,,0
391,2016-12-14T16:52:53.000Z,ludicrousfeed,Lays Kyushu Seaweed Flavor#LuFeeQuickBite#LuFeeDoesPhilippines #LaysChips#Kyushu#Seaweed#SeaweedChips#PotatoChips,11,#LaysChipsKyushuSeaweedSeaweedChipsPotatoChips,Lays Kyushu Seaweed Flavor LuFeeQuickBite LuFeeDoesPhilippinesLaysChips Kyushu Seaweed SeaweedChips PotatoChips,11
392,2016-12-14T16:52:53.000Z,hilaryjanpablo,Have u met up with pru and the gang yet?!,191주좋아요 1개답글 달기,,Have u met up with pru and the gang yet, 1
393,2016-12-14T16:52:53.000Z,hilaryjanpablo,"Sorry, prucrew! 😂",191주답글 달기,,Sorryprucrew,0
394,2016-12-14T16:52:53.000Z,kaykayissweet,Haha I like the one handed bag opening skill 😁,191주답글 달기,,Haha I like the one handed bag opening skill,0
395,2016-12-14T16:52:53.000Z,ludicrousfeed,@hilaryjanpablo yesssss,190주답글 달기,,hilaryjanpablo yesssss,0
396,2016-09-07T20:11:32.000Z,kimnori_usa,This is our #seaweed snack factory.,2,#seaweed,This is ourseaweed snack factory,2
397,2016-09-07T20:11:32.000Z,kimnori_usa,#kimnori #kimnoriusa #seaweed #seaweedfactory #seaweedsnacks #seaweedchips #westernfoodserviceexpo #healthyeating #healthylifestyle #healthyrecipes #natural,48주답글 달기,#kimnori #kimnoriusa #seaweed #seaweedfactory #seaweedsnacks #seaweedchips #westernfoodserviceexpo #healthyeating #healthylifestyle #healthyrecipes #natural,kimnorikimnoriusaseaweedseaweedfactoryseaweedsnacksseaweedchipswesternfoodserviceexpohealthyeatinghealthylifestylehealthyrecipesnatural,0
398,2017-01-27T09:37:24.000Z,balts.lv,Papildinām palauktus! Garšīgākie jūras zāļu čipsi un Pocky salmiņi! 👌🏼🤗...#sweets #balts #balts_lv #riga #bistro #latvia #juraszalucipsi #seaweed #seaweedchips #pocky #saldumi #naski #art #interior #food #snack #tasty #garsigi #salmini #čipsi #kurpaestriga,59,#balts #baltslv #riga #bistro #latvia #juraszalucipsi #seaweed #seaweedchips #pocky #saldumi #naski #art #interior #food #snack #tasty #garsigi #salmini #ipsi #kurpaestriga,Papildin m palauktusGarg kie j ras zuipsi un Pocky salmi i sweetsbaltsbalts lvrigabistrolatviajuraszalucipsiseaweedseaweedchipspockysalduminaskiartinteriorfoodsnacktastygarsigisalmini ipsikurpaestriga,59
399,2017-01-27T09:37:24.000Z,alirud_,@balts.lv Labdien! Līdz cikiem jūs strādājiet šodien?,184주답글 달기,,balts lv LabdienL dz cikiem j s str d jietodien,0
400,2017-01-27T09:37:24.000Z,balts.lv,"@alirud_ strādājam katru darba dienu no plkst. 10:00-20:00, sestdienās no plkst. 11:00-19:00, svētdiena - brīvdiena",184주답글 달기,,alirudstr d jam katru darba dienu no plkst10 00 20 00sestdien s no plkst11 00 19 00sv tdiena br vdiena,0
401,2017-01-27T09:37:24.000Z,rusinja,"Yeiii! Jāiet ciemos! Vienīgais veids,kā patērējam jūraszāli,ir atpakaļ plauktos!:)",184주좋아요 1개답글 달기,,YeiiiJ iet ciemosVien gais veids kpat r jam j rasz li ir atpakaplauktos, 1
402,2016-11-25T23:42:28.000Z,claire.johnson0808,"My first #snackfever box! I'm so excited, obviously since I couldn't even wait long enough to take a photo before I started #eating things, lol. #excited #koreansnacks #korean #getinmybelly #cuteness #theresajuiceboxinhere! #alreadyopened #snacks #seaweedchips #sweetpotato #currychips #blueberrycandy #chocolatecakes #coffeethings #otherstufficantidentify @snack.fever so far in my five minutes of box time, the blueberry candies are pretty amazing, lol, I'll keep you updated :P",11,#snackfever #eating #excited #koreansnacks #korean #getinmybelly #cuteness #theresajuiceboxinhere #alreadyopened #snacks #seaweedchips #sweetpotato #currychips #blueberrycandy #chocolatecakes #coffeethings #otherstufficantidentify,My firstsnackfever boxI m so excitedobviously since I couldn t even wait long enough to take a photo before I startedeating thingslol excitedkoreansnackskoreangetinmybellycutenesstheresajuiceboxinhere alreadyopenedsnacksseaweedchipssweetpotatocurrychipsblueberrycandychocolatecakescoffeethingsotherstufficantidentifysnack fever so far in my five minutes of box timethe blueberry candies are pretty amazinglolI ll keep you updatedP,11
403,2016-01-08T00:15:07.000Z,jen8per,When the kids ask their Korean grandmother to pack a snack for school#seaweedchips#snacks#asianproblems 🇰🇷👵🏻,8,,When the kids ask their Korean grandmother to pack a snack for school seaweedchips snacks asianproblems,8
404,2016-03-26T17:21:30.000Z,trillionairetalksfashion,When in Thailand #dinner #snack #snacks #seaweed #chips #seaweedchips #oriental #yummy #thai #thailand #foodstagram #foodpics #food #protein #yummy #holiday,5,#dinner #snack #snacks #seaweed #chips #seaweedchips #oriental #yummy #thai #thailand #foodstagram #foodpics #food #protein #yummy #holiday,When in Thailanddinnersnacksnacksseaweedchipsseaweedchipsorientalyummythaithailandfoodstagramfoodpicsfoodproteinyummyholiday,5
405,2018-05-29T03:23:45.000Z,cheatmealsmy,CRUNCHY CRABSTICK.ADA EXTRA 4 BOTOL LG UTK ARINI.PANAS2!!...JAJAN LAKU KERAS!!.TERLIUR KAN? HEHEH...MAI LA ORDER CPT2..YG DAH TRY MESTI AKAN REPEAT ORDER..TEMPAHAN RAYA PUN MASIH DIBUKA..ORDER KOMBO 3 BOTOL DPT DISKAUN TAU..WHATSAPP 0193000156 TERUS...#makan#lunchdeliverykl#lunchboxkl#danaukota#setapak#wangsamaju#melawati#gombak#srirampai#wangsamelawati#wangsamaju#kerepekseaweed#crunchyseaweed#seaweedchips#kerepekcrabstick#sedekahramadan2018#sedekahjumaat#sedekahramadan#crunchycrab#crunchycrabstick,13,,CRUNCHY CRABSTICK ADA EXTRA 4 BOTOL LG UTK ARINI PANAS2 JAJAN LAKU KERAS TERLIUR KANHEHEH MAI LA ORDER CPT2YG DAH TRY MESTI AKAN REPEAT ORDERTEMPAHAN RAYA PUN MASIH DIBUKAORDER KOMBO 3 BOTOL DPT DISKAUN TAUWHATSAPP 0193000156 TERUSmakan lunchdeliverykl lunchboxkl danaukota setapak wangsamaju melawati gombak srirampai wangsamelawati wangsamaju kerepekseaweed crunchyseaweed seaweedchips kerepekcrabstick sedekahramadan2018 sedekahjumaat sedekahramadan crunchycrab crunchycrabstick,13
406,2020-05-26T00:50:46.000Z,pitaeats,"Reminds me of Fish Food 🤣 Watch full video on my YouTube channel (link in bio) 👇🏽Thank you for watching, make sure to like, comment and share this video with family and friends. Join the Posse and Follow this channel. Much Ofa’s😘.......#pitaeats #pitachew #pitaposse #tongan #foodoftheday #foodblogger #foodie #mukbangers #satisfyingvideos #foodlife #foodcoma #foodiegram #mukbang #mukbangasmr #mukbangvideo #mukbangshow #asmrtist #asmreatingshow #eathealthy #eatyourveggies #eatplants #eatsmart #eatwelllivewell #eatmoreplants #eatveggies #eatvegan #eatinghealthy #seaweedchips #seaweedcrisps #fishfood","[<meta content=""좋아요 33개, 댓글 1개 - Instagram의 Pita Hefa(@pitaeats)님: &amp;quot;Reminds me of Fish Food 🤣 Watch full video on my YouTube channel (link in bio) 👇🏽 Thank you for…&amp;quot;"" name=""description""/>]",#pitachew #pitaposse #tongan #foodoftheday #foodblogger #foodie #mukbangers #satisfyingvideos #foodlife #foodcoma #foodiegram #mukbang #mukbangasmr #mukbangvideo #mukbangshow #asmrtist #asmreatingshow #eathealthy #eatyourveggies #eatplants #eatsmart #eatwelllivewell #eatmoreplants #eatveggies #eatvegan #eatinghealthy #seaweedchips #seaweedcrisps #fishfood,Reminds me of Fish Food Watch full video on my YouTube channellink in bioThank you for watchingmake sure to likecomment and share this video with family and friendsJoin the Posse and Follow this channelMuch Ofa s pitaeatspitachewpitapossetonganfoodofthedayfoodbloggerfoodiemukbangerssatisfyingvideosfoodlifefoodcomafoodiegrammukbangmukbangasmrmukbangvideomukbangshowasmrtistasmreatingshoweathealthyeatyourveggieseatplantseatsmarteatwelllivewelleatmoreplantseatveggieseatveganeatinghealthyseaweedchipsseaweedcrispsfishfood, 33
407,2020-05-26T00:50:46.000Z,dinah1053,"Reminds me of kale cooked in the oven on a sheet pan! Put olive oil, salt, pepper and bake! Then serve with or without dips! Very unexpectedly delicious! Try it! 😘🤤",8주답글 달기,,Reminds me of kale cooked in the oven on a sheet panPut olive oilsaltpepper and bakeThen serve with or without dipsVery unexpectedly deliciousTry it,0
408,2020-07-03T08:43:33.000Z,ohmygim,💙...Super Healthy Injection 🔬...🦠 #OhMyGim🌈 Follow @ohmygim 🤓 Follow @ohmygim 🔎 Follow @ohmygim ———————————————————📒 #LifeIsMoreDeliciousWhenYouEatSeaweed———————————————————#ketovegetarian #seaweedsnack #seaweed #seaweedsnacks #ketovegan #ketodiet #seaweedlovers #seaweeds #algas #artisan #algen #SNACKING #nutraburst #snackattack #seaweedchips #seaveggies #veggies #seachips #veganrecipes #veganfood #ketosnacks #ketoweightloss #vegannutrition #superfood #veganlife #plantbasedketo #plantbased #plantbasedbreakfast,38,#OhMyGim #LifeIsMoreDeliciousWhenYouEatSeaweedketovegetarian #seaweedsnack #seaweed #seaweedsnacks #ketovegan #ketodiet #seaweedlovers #seaweeds #algas #artisan #algen #SNACKING #nutraburst #snackattack #seaweedchips #seaveggies #veggies #seachips #veganrecipes #veganfood #ketosnacks #ketoweightloss #vegannutrition #superfood #veganlife #plantbasedketo #plantbased #plantbasedbreakfast,Super Healthy InjectionOhMyGimFollowohmygim Followohmygim Followohmygim LifeIsMoreDeliciousWhenYouEatSeaweedketovegetarianseaweedsnackseaweedseaweedsnacksketoveganketodietseaweedloversseaweedsalgasartisanalgenSNACKINGnutraburstsnackattackseaweedchipsseaveggiesveggiesseachipsveganrecipesveganfoodketosnacksketoweightlossvegannutritionsuperfoodveganlifeplantbasedketoplantbasedplantbasedbreakfast,38
409,2020-07-03T08:43:33.000Z,micheals_awts,"✋🏽good day 🖌🖌I’m a graphic designer I make cartoon portrait,logos,flyers,mixtape covers, cartoon music video 🎨🎨let’s work bet you like my prices 🏖🏖",5주좋아요 1개답글 달기,,good day I m a graphic designer I make cartoon portrait logos flyers mixtape coverscartoon music video let s work bet you like my prices, 1
410,2020-07-03T08:43:33.000Z,soft_illustrations,I’m available if you need logo for your business,5주좋아요 1개답글 달기,,I m available if you need logo for your business, 1
411,2020-07-31T07:56:04.000Z,_kunyahterus,#zanana #zananachips #snazzy #snazzyboom #sikaya #sikayafood #cancimenfood #cancimen #springlee #springleeaddict #tempecrackers #tempecrazy #tempegila #lidigeli #seaweed #seaweedsnacks #seaweedchips #pandaseaweed,2,#zanana #zananachips #snazzy #snazzyboom #sikaya #sikayafood #cancimenfood #cancimen #springlee #springleeaddict #tempecrackers #tempecrazy #tempegila #lidigeli #seaweed #seaweedsnacks #seaweedchips #pandaseaweed,zananazananachipssnazzysnazzyboomsikayasikayafoodcancimenfoodcancimenspringleespringleeaddicttempecrackerstempecrazytempegilalidigeliseaweedseaweedsnacksseaweedchipspandaseaweed,2
412,2018-04-06T18:03:33.000Z,nicolem7978,My favorite snack!!#seaweed #seaweedchips,7,#seaweedchips,My favorite snack seaweedseaweedchips,7
413,2013-01-10T05:34:52.000Z,juliechuhawaii,Thanks @e1v1n :) can't wait to try them! 🍴😍🍴😍🍴😍 #seaweedchips #pringles #neverseenthisbefore #chips #newthings #seaweed,64,#seaweedchips #pringles #neverseenthisbefore #chips #newthings #seaweed,Thankse1v1ncan t wait to try themseaweedchipspringlesneverseenthisbeforechipsnewthingsseaweed,64
414,2013-01-10T05:34:52.000Z,tlia0,@jewelychew idk how I feel about that.,396주답글 달기,,jewelychew idk how I feel about that,0
415,2013-01-10T05:34:52.000Z,klee_8,Probably the most racist pringles can out there,396주답글 달기,,Probably the most racist pringles can out there,0
416,2013-01-10T05:34:52.000Z,heiny808,Maybe actually has weed in it...kinda like brownies. ..Lol!,396주답글 달기,,Maybe actually has weed in it kinda like browniesLol,0
417,2013-01-10T05:34:52.000Z,juliechuhawaii,It's super good!! @khammah808 @tlia0 @klee_8 @heiny808,396주답글 달기,,It s super goodkhammah808tlia0klee 8heiny808,0
418,2013-01-10T05:34:52.000Z,e1v1n,You're welcome @jewelychew,396주답글 달기,,You re welcomejewelychew,0
419,2013-01-10T05:34:52.000Z,heiny808,Okay @jewelychew ...I'll hunt it down and give it a try... will give you my feedback...,395주답글 달기,,OkayjewelychewI ll hunt it down and give it a trywill give you my feedback,0
420,2013-01-10T05:34:52.000Z,kris10kesp인증됨,All I've been doing for the last month is eating Pringles its so bad,395주답글 달기,,All I ve been doing for the last month is eating Pringles its so bad,0
421,2013-01-10T05:34:52.000Z,juliechuhawaii,Haha it's okay I love snacking! But it's bad. But you look great :) are you coming home any time this year?,395주답글 달기,,Haha it s okay I love snackingBut it s badBut you look greatare you coming home any time this year,0
422,2016-03-10T21:34:16.000Z,abster2523,Munchiessss 😋 has anyone tried this #pepsiwhitecola yet? @pepsi #japanesesnacks #snacktime #munchies #junkfood #eatup #foodie #foodgasm #foodporn #snackporn #foodpost #foodblogger #snacking #pepsiwhite #japanesesoda #cola #eatyourheartout #marukai #marukaimarket #foodfinds #snackaisle #noriten #seaweedtempura #tempurasnack #norichips #nori #seaweedchips,29,#pepsiwhitecola #japanesesnacks #snacktime #munchies #junkfood #eatup #foodie #foodgasm #foodporn #snackporn #foodpost #foodblogger #snacking #pepsiwhite #japanesesoda #cola #eatyourheartout #marukai #marukaimarket #foodfinds #snackaisle #noriten #seaweedtempura #tempurasnack #norichips #nori #seaweedchips,Munchiessss has anyone tried thispepsiwhitecola yet pepsijapanesesnackssnacktimemunchiesjunkfoodeatupfoodiefoodgasmfoodpornsnackpornfoodpostfoodbloggersnackingpepsiwhitejapanesesodacolaeatyourheartoutmarukaimarukaimarketfoodfindssnackaislenoritenseaweedtempuratempurasnacknorichipsnoriseaweedchips,29
423,2016-03-10T21:34:16.000Z,thatgalgrace,Gimme someee! @abster2523,230주답글 달기,,Gimme someee abster2523,0
424,2016-03-10T21:34:16.000Z,abster2523,@thatgalgrace letss go to marukaiii. Hehe,230주답글 달기,,thatgalgrace letss go to marukaiiiHehe,0
425,2016-03-10T21:34:16.000Z,ooostace,How's the white cola?,230주답글 달기,,How s the white cola,0
426,2016-03-10T21:34:16.000Z,thatgalgrace,I'm gonna always be homesick. can't get my kawaii on over here. we still need to make that vlog hehehe 😉 @abster2523,230주답글 달기,,I m gonna always be homesickcan t get my kawaii on over herewe still need to make that vlog heheheabster2523,0
427,2016-03-10T21:34:16.000Z,abster2523,@ooostace it tasted pretty good actually. It tasted like caplico but just carbonated.,230주답글 달기,,ooostace it tasted pretty good actuallyIt tasted like caplico but just carbonated,0
428,2016-03-10T21:34:16.000Z,abster2523,@thatgalgrace ahaha oh lordie. Come here,230주답글 달기,,thatgalgrace ahaha oh lordieCome here,0
429,2019-01-10T14:10:23.000Z,midnight.feast,#yuja #citron #parfait #trouteggs #pickledseaweed #seaweedchips #soigné,4,#yuja #citron #parfait #trouteggs #pickledseaweed #seaweedchips #soign,yujacitronparfaittrouteggspickledseaweedseaweedchipssoign,4
430,2017-06-14T14:18:36.000Z,multispeciesculinarylab,"baked dulse and sea lettuce chips / nori hummus / citrus pickled sea grapes / karengo flakes (a seaweed indigenous to New Zealand) and chili powder / steamed green-lipped musselsAs larvae, green-lipped mussels are free-swimming; they settle first onto filamentous surfaces such as seaweed by secreting stretchy beard-like fibres called byssal threads. At the juvenile stage, they become less mobile and make their home on solid surfaces including rocks, wood, and other mussels.#multispecies #greenlippedmussels #natureculture #gastroart #multispeciesculinarylab #theartofplating #mussels #nori #hummus #dulse #sealettuce #aosa #akahata #seaweedchips #karengo #chilipowder #seagrapes #umibudo #newzealand #モエギイガイ",9,#greenlippedmussels #natureculture #gastroart #multispeciesculinarylab #theartofplating #mussels #nori #hummus #dulse #sealettuce #aosa #akahata #seaweedchips #karengo #chilipowder #seagrapes #umibudo #newzealand,baked dulse and sea lettuce chips nori hummus citrus pickled sea grapes karengo flakesa seaweed indigenous to New Zealandand chili powder steamed green lipped musselsAs larvaegreen lipped mussels are free swimmingthey settle first onto filamentous surfaces such as seaweed by secreting stretchy beard like fibres called byssal threadsAt the juvenile stagethey become less mobile and make their home on solid surfaces including rockswoodand other musselsmultispeciesgreenlippedmusselsnatureculturegastroartmultispeciesculinarylabtheartofplatingmusselsnorihummusdulsesealettuceaosaakahataseaweedchipskarengochilipowderseagrapesumibudonewzealand,9
431,2017-06-14T14:18:36.000Z,seaofveggies,Wonderful pic:) Can I repost it? Trying to inspire more people to eat seaweed!,154주좋아요 1개답글 달기,,Wonderful pic Can I repost itTrying to inspire more people to eat seaweed, 1
432,2017-03-27T11:50:38.000Z,lilljasin,"When you are feeling down and you dont want to use (or have) so much energy to make food, but your body still need its nutrition ...Green smoothie with spirulina and raw maca powder. Seaweed chips, kale krunch, walnuts and pecans. #vegansk #vegan #greatfood #instafood #eatclean #gogreen #nutrition #seaweedchips #spirulina #macapowder #walnuts #pecans #feelingdown",21,#vegansk #vegan #greatfood #instafood #eatclean #gogreen #nutrition #seaweedchips #spirulina #macapowder #walnuts #pecans #feelingdown,When you are feeling down and you dont want to useor haveso much energy to make foodbut your body still need its nutritionGreen smoothie with spirulina and raw maca powderSeaweed chipskale krunchwalnuts and pecans veganskvegangreatfoodinstafoodeatcleangogreennutritionseaweedchipsspirulinamacapowderwalnutspecansfeelingdown,21
433,2017-03-27T11:50:38.000Z,deliciouslyhealthysweets,Yes.. it's cool,176주답글 달기,,Yes it s cool,0
434,2017-03-27T11:50:38.000Z,thesashadiaries,Ohhhh yummy smoothie!!! I need to try spirulina,176주답글 달기,,Ohhhh yummy smoothieI need to try spirulina,0
435,2020-03-02T17:18:31.000Z,sjyseaweed,THIS SPRING ⁣⁣SJY Seaweed snack ⁣⁣🌿🍿🌊,81,,THIS SPRING SJY Seaweed snack,81
436,2020-03-02T17:18:31.000Z,sjyseaweed,•••⁣⁣#SJYseaweed #seaweed #seaweedsnacks #seaweedchips #seaweedfood #superfood #vegan #veganseafood #vegansuperfood ⁣,23주답글 달기,#seaweed #seaweedsnacks #seaweedchips #seaweedfood #superfood #vegan #veganseafood #vegansuperfood,SJYseaweedseaweedseaweedsnacksseaweedchipsseaweedfoodsuperfoodveganveganseafoodvegansuperfood,0
437,2020-03-02T17:18:31.000Z,simon_fleming,Would love to try. Do you do international shipping?,23주좋아요 1개답글 달기,,Would love to tryDo you do international shipping, 1
438,2020-03-02T17:18:31.000Z,bacamilla,Hvor får man kjøpt disse da😇😇,23주답글 달기,,Hvor f r man kj pt disse da,0
439,2020-03-02T17:18:31.000Z,vardhagenlive,Spennende! 👏,23주좋아요 1개답글 달기,,Spennende, 1
440,2020-03-02T17:18:31.000Z,builduphelgeland,@juliajaninaa dette er snacksen jeg snakka om 🤸‍♂️☀️,20주답글 달기,,juliajaninaa dette er snacksen jeg snakka om,0
441,2020-03-02T17:18:31.000Z,things.are.funny,WOULD LOVE TO TRY,15주좋아요 2개답글 달기,,WOULD LOVE TO TRY, 2
442,2020-03-02T17:18:31.000Z,marisapinana,Nice packaging 👌,10주답글 달기,,Nice packaging,0
443,2020-03-02T17:18:31.000Z,laurensinstagram,@esenhealth,8주답글 달기,,esenhealth,0
444,2020-03-02T17:18:31.000Z,seaweedsupermarket,👏👏👏👏👏👏,2주답글 달기,,,0
445,2018-01-27T01:03:07.000Z,reebz95,These things are so nasty it took my breath away... #nasty #tookmybreathaway #seaweedchips #nastyass #nastyashell #neveragain #fuckthat #donttrythis,6,#nasty #tookmybreathaway #seaweedchips #nastyass #nastyashell #neveragain #fuckthat #donttrythis,These things are so nasty it took my breath away nastytookmybreathawayseaweedchipsnastyassnastyashellneveragainfuckthatdonttrythis,6
446,2017-05-23T18:00:02.000Z,northcal_mamacita,Wow!!! I need to eat more #seaweed 🌊🌱I do eat #sushi -but I might start eating #seaweedchips #😋 #goodinfo trying to #dropweight #losingweight #healthy #🌱 #happytuesday #tacotuesday #wineland #california #winecountry #sunnyday #☀️,26,#seaweed #sushi #seaweedchips #goodinfo #dropweight #losingweight #healthy #happytuesday #tacotuesday #wineland #california #winecountry #sunnyday,WowI need to eat moreseaweed I do eatsushibut I might start eatingseaweedchips goodinfo trying todropweightlosingweighthealthy happytuesdaytacotuesdaywinelandcaliforniawinecountrysunnyday,26
447,2017-05-23T18:00:02.000Z,cocofudge.12,It sure is a super food 👍🏻👍🏻,168주답글 달기,,It sure is a super food,0
448,2020-07-21T20:19:15.000Z,spiffergirl,"A delicious Vietnamese-style phó made with the broth of beef tongue as a base, then adding Asian flavors such as ginger, garlic, spring onion, fish sauce, soy sauce, and lemongrass to make a more flavorful broth base. Salmon grilled with @spiceology Maui Wowee for that teriyaki flavor was laid on top of rice noodles and surrounded with cilantro, limes, green onions, and a piece of spicy seaweed. Some black and white sesame seeds finished this bowl.....what the phó!!...#pho #salmon #grilledsalmon #phobowls #salmonpho #beeftongue #soupbowl #soup #asianinspiredmeals #asianfood #vietnamesefood #vietpho #seaweedchips #sesameseeds #deliciousfood #lunchtime",131,#salmon #grilledsalmon #phobowls #salmonpho #beeftongue #soupbowl #soup #asianinspiredmeals #asianfood #vietnamesefood #vietpho #seaweedchips #sesameseeds #deliciousfood #lunchtime,A delicious Vietnamese style phmade with the broth of beef tongue as a basethen adding Asian flavors such as gingergarlicspring onionfish saucesoy sauceand lemongrass to make a more flavorful broth baseSalmon grilled withspiceology Maui Wowee for that teriyaki flavor was laid on top of rice noodles and surrounded with cilantrolimesgreen onionsand a piece of spicy seaweedSome black and white sesame seeds finished this bowl what the ph phosalmongrilledsalmonphobowlssalmonphobeeftonguesoupbowlsoupasianinspiredmealsasianfoodvietnamesefoodvietphoseaweedchipssesameseedsdeliciousfoodlunchtime,131
449,2020-07-21T20:19:15.000Z,macdogmac,Oh girl! I’d love this! Love noodles,3주좋아요 1개답글 달기,,Oh girlI d love thisLove noodles, 1
450,2020-07-21T20:19:15.000Z,scaryfasttx,Fancy 🔥🔥,3주좋아요 1개답글 달기,,Fancy, 1
451,2020-07-21T20:19:15.000Z,tombombbq,Looking good Sheila!👍🏻👍🏻🍻,3주답글 달기,,Looking good Sheila,0
452,2020-07-21T20:19:15.000Z,lisathehalogriller,This looks delicious. Great flavors 🤤😇,3주좋아요 1개답글 달기,,This looks deliciousGreat flavors, 1
453,2020-07-21T20:19:15.000Z,alpaca_bbq,"Pho is one of my favourites, using the Broth from the tongue is outstanding. And it looks stunning 👏👏🔥🔥👌👌",3주좋아요 1개답글 달기,,Pho is one of my favouritesusing the Broth from the tongue is outstandingAnd it looks stunning, 1
454,2020-07-21T20:19:15.000Z,grill_chill_repeat,🙌🙌🙌🙌🙌,3주좋아요 1개답글 달기,,, 1
455,2020-07-21T20:19:15.000Z,chilesandsmoke,That’s so fresh! 😋,3주좋아요 1개답글 달기,,That s so fresh, 1
456,2020-07-21T20:19:15.000Z,maddieandkiki,Salmon pho!!! Yessss pretty please!🔥,3주답글 달기,,Salmon phoYessss pretty please,0
457,2020-07-21T20:19:15.000Z,hungrylagirl,🤤🤤😍,2주좋아요 1개답글 달기,,, 1
458,2020-07-21T20:19:15.000Z,chef_chrissys_bbq,Omg this looks insanely good 😋,2주좋아요 1개답글 달기,,Omg this looks insanely good, 1
459,2020-07-21T20:19:15.000Z,wiserwithwayne,🙋🏻‍♂️Yes please🙋🏻‍♂️,2주좋아요 1개답글 달기,,Yes please, 1
460,2020-07-21T20:19:15.000Z,dr.kellyhatton,Stunning photo!,6일답글 달기,,Stunning photo,0
461,2018-08-10T22:51:18.000Z,pink_magpie,Kelp chips. 😋 #kelp #seaweedchips #kelpchips #koreanfood #koreansnacks #koreancomfortfood,6,#kelp #seaweedchips #kelpchips #koreanfood #koreansnacks #koreancomfortfood,Kelp chips kelpseaweedchipskelpchipskoreanfoodkoreansnackskoreancomfortfood,6
