,date,user_id,text,like,tag,pp_text,like_point
795,2019-04-27T00:44:16.000Z,nalzomboso3579,#seaweed crisps#vegetable chips#Vegan crisps#USDA#김부각#kimbugak#Bugak #오희숙전통부각#식품명인25호 부각명인,67주,#seaweed #오희숙전통부각#식품명인25호,seaweed crisps vegetable chips Vegan crisps USDA kimbugak Bugak25,0
796,2018-10-27T02:33:47.000Z,nalzomboso3579,#거창기독교연합회#사랑나눔바자회#seaweed & vegetable chips#Vegan crisps#김부각#kimbugak#Bugak #오희숙전통부각#식품명인25호 부각명인#www.ohs.co.kr,93주,#거창기독교연합회#사랑나눔바자회#seaweed #오희숙전통부각#식품명인25호,seaweed vegetable chips Vegan crisps kimbugak Bugak25 www ohs co kr,0
797,2018-12-10T22:59:51.000Z,filamentandcompany,명절 선물을 위한 한복스러운 라인의 김부각 부직포 백 ....#김부각 #김총각네 #남원 #부각 #브랜드리뉴얼 #맥주안주 #더부각 #thebugak #bugak #crispy #koreansnack #branding #renewal #filamentandcompany,87주,#김총각네 #남원 #부각 #브랜드리뉴얼 #맥주안주 #더부각 #thebugak #bugak #crispy #koreansnack #branding #renewal #filamentandcompany,thebugakbugakcrispykoreansnackbrandingrenewalfilamentandcompany,0
798,2018-08-30T01:52:32.000Z,nalzomboso3579,#seaweed & vegetable chips#Korean crisps#김부각#kimbugak#seaweed snack#Bugak 20가지#오희숙전통부각#식품명인25호 부각명인www.ohs.co.kr,102주,#seaweed,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,0
799,2019-01-18T01:19:05.000Z,nalzomboso3579,#겨울풍경#seaweed crisps#vegetable chips#Vegan crisps#USDA#김부각#kimbugak#Bugak #오희숙전통부각#식품명인25호 부각명인,81주,#겨울풍경#seaweed #오희숙전통부각#식품명인25호,seaweed crisps vegetable chips Vegan crisps USDA kimbugak Bugak25,0
800,2017-08-22T12:21:03.000Z,ko_hyoung_sub,#롤러#트레이너#자덕#티샾#봉크온브라더#남북성애자#기록집착남#로뚱#클라이머#남산#북악팔각정#trainer#teasharp#bonkonbrother#climber#man_cling_to_record#cycle_maniac#fat_rider#Namsan#Bugak#riding_machine#climbing_machine#Namsan_and_Bugak_maniac,155주,#롤러#트레이너#자덕#티샾#봉크온브라더#남북성애자#기록집착남#로뚱#클라이머#남산#북악팔각정#trainer#teasharp#bonkonbrother#climber#man_cling_to_record#cycle_maniac#fat_rider#Namsan#Bugak#riding_machine#climbing_machine#Namsan_and_Bugak_maniac,trainer teasharp bonkonbrother climber man cling to record cycle maniac fat rider Namsan Bugak riding machine climbing machine Namsan and Bugak maniac,0
801,2017-08-22T12:21:03.000Z,hiheaven80,형님~~ 비오는날은 집에서 타시는건가요 ㅎㅎㅎㅎ,155주좋아요 1개답글 달기,,, 1
802,2017-08-22T12:21:03.000Z,hiheaven80,@ko_hyoung_sub 크~ 멋져요 ^^ 저도 이러다 언젠가 롤러 사는거 아닌지 모르겠습니다 ㅋㅋㅋㅋㅋㅋ,155주좋아요 1개답글 달기,,ko hyoung sub, 1
803,2017-08-22T12:21:03.000Z,mysou3,우왕 ..,155주좋아요 1개답글 달기,,, 1
804,2017-08-22T12:21:03.000Z,teasharp_drink,ㅋㅋㅋㅋ이거 산거 자랑하시려고 ㅋㅋㅋ 근데 안무서워요?? 롤러 올라가는거 무서울듯 ㅠ,155주좋아요 1개답글 달기,,, 1
805,2018-10-10T12:01:56.000Z,nalzomboso3579,#seaweed & vegetable chips#Vegan crisps#김부각#kimbugak#Bugak #오희숙전통부각#식품명인25호 부각명인#www.ohs.co.kr,96주,#seaweed #오희숙전통부각#식품명인25호,seaweed vegetable chips Vegan crisps kimbugak Bugak25 www ohs co kr,0
806,2013-02-17T15:53:38.000Z,poopies215,#toy #bugak,390주,#toy #bugak,toybugak,0
807,2018-09-01T12:34:32.000Z,nalzomboso3579,#seaweed & vegetable chips#Korean crisps#김부각#kimbugak#seaweed snack#Bugak 20가지#오희숙전통부각#식품명인25호 부각명인www.ohs.co.kr,101주,#seaweed,seaweed vegetable chips Korean crisps kimbugak seaweed snack Bugak 20 25www ohs co kr,0
808,2017-02-12T03:47:47.000Z,putri_zaryati,ngeri x abang ini😘 2 bungkus disikatnya 😅😂🤣 #Bugak #rumahmamak,182주,#Bugak #rumahmamak,ngeri x abang ini2 bungkus disikatnyaBugakrumahmamak,0
809,2017-02-12T03:47:47.000Z,hamlihamid,🙈😀,182주답글 달기,,,0
810,2017-06-30T07:11:00.000Z,iseoulu,"Bugak Skyway Palgakjeong (3).Enjoy the night view of palgakjeong!.Palgakjeong located in the middle of the Bugak Skyway is located behind Gyeongbokgung Palace. Toward the south, you can have a glance of the scenery of downtown Seoul. Toward the north, Bukhansan is near, and you can also see the Pyeongchang-dong village below..If you want to see a nice night view, come out right now!.#iseoulu #Seoul #Korea #Seoultrip #Bugak #Bugakskyway #Palgakjeong #nightview #dating #mountainpath",162주,#Seoul #Korea #Seoultrip #Bugak #Bugakskyway #Palgakjeong #nightview #dating #mountainpath,Bugak Skyway Palgakjeong3Enjoy the night view of palgakjeongPalgakjeong located in the middle of the Bugak Skyway is located behind Gyeongbokgung PalaceToward the southyou can have a glance of the scenery of downtown SeoulToward the northBukhansan is nearand you can also see the Pyeongchang dong village belowIf you want to see a nice night viewcome out right now iseouluSeoulKoreaSeoultripBugakBugakskywayPalgakjeongnightviewdatingmountainpath,0
811,2017-06-30T07:11:00.000Z,mafer_10.03,It's beautiful ❤❤,162주좋아요 2개답글 달기,,It s beautiful, 2
812,2017-06-30T07:11:00.000Z,dynhrth,@winayasmin do u know this place??,162주답글 달기,,winayasmin do u know this place,0
813,2017-06-30T07:11:00.000Z,gn_gnaa,I wanna go there😭😢,162주좋아요 1개답글 달기,,I wanna go there, 1
814,2017-06-30T07:11:00.000Z,a.song_amy,Beautiful shot!!😍😍📸👏🏻💐🌹 Makes you want to travel there right now!!😃😍🙏🏻🇰🇷 Great shots feat @iseoulu 👏🏻📸,162주좋아요 1개답글 달기,,Beautiful shotMakes you want to travel there right now Great shots featiseoulu, 1
815,2017-06-30T07:11:00.000Z,jamoro1655,Qué hermoso es Seúl!! :-),162주답글 달기,,Quhermoso es Se l,0
816,2017-06-30T07:11:00.000Z,iheartplacide,@nerdz_stylez,162주답글 달기,,nerdz stylez,0
817,2017-06-30T07:11:00.000Z,iheartplacide,Soon,162주좋아요 1개답글 달기,,Soon, 1
818,2017-06-30T07:11:00.000Z,alic_karat,Amazing.,162주좋아요 1개답글 달기,,Amazing, 1
819,2017-06-30T07:11:00.000Z,dynhrth,@winayasmin iatahkann 😍,162주답글 달기,,winayasmin iatahkann,0
820,2017-06-30T07:11:00.000Z,hansfarm25,서울 예뻐요:),162주좋아요 1개답글 달기,,, 1
821,2017-06-30T07:11:00.000Z,curiouscl,Amazing pics!,160주답글 달기,,Amazing pics,0
822,2017-06-30T07:11:00.000Z,zeynep_souii,Night makes this place more attractive ❤,104주답글 달기,,Night makes this place more attractive,0
823,2016-11-22T09:05:23.000Z,stockholmandtheworld,"Gyeongbokgung Palace, home of Kings of the Joseon dynasty. Built in 1395. #korea #travelkorea #gyeongbokgung #seoul #hanguk #mountbugak #bugak",194주,#korea #travelkorea #gyeongbokgung #seoul #hanguk #mountbugak #bugak,Gyeongbokgung Palacehome of Kings of the Joseon dynastyBuilt in 1395 koreatravelkoreagyeongbokgungseoulhangukmountbugakbugak,0
824,2018-09-26T15:07:14.000Z,k.on.works,내가 이나이에 땍땍이를 타게될줄은...ㅋ온몸이 다 뻐근하네. 잠은 잘오것다.CNG버스 옆에서 신호대기 할때가 너무너무너무행복하다!!한시간만에 집에 옴ㅋㅋㅋㅋ 잘은 나가네#장점 - #연비왕 #제법빠름#단점 - #개추움 #추움 #마냥추움#행복하자 #아프지말고 #honda#thepowerofdreams #scr100 #스쿠터 #스쿠터라이더 #달밤에뻘짓 #뻘짓인생 #hondascooter #scooter #scooterlife #scooterrider #북악산 #bugak #winding #차사고싶다,98주,#연비왕 #제법빠름#단점 #개추움 #추움 #마냥추움#행복하자 #아프지말고 #honda#thepowerofdreams #scr100 #스쿠터 #스쿠터라이더 #달밤에뻘짓 #뻘짓인생 #hondascooter #scooter #scooterlife #scooterrider #북악산 #bugak #winding #차사고싶다,CNG honda thepowerofdreamsscr100hondascooterscooterscooterlifescooterrider bugakwinding,0
825,2018-09-26T15:07:14.000Z,s1sw11,ㅋㅋㅋㅋㅋ형 왜이거타고다녀ㅋㅋㅋㅋㅋㅋ,98주답글 달기,,,0
826,2017-10-23T07:35:19.000Z,ko_hyoung_sub,#자덕#티샾#봉크온브라더#남북성애자#기록집착남#로뚱#클라이머#남산#북악팔각정#리커버리티#알카페#teasharp#bonkonbrother#climber#man_cling_to_record#cycle_maniac#fat_rider#Namsan#Bugak#riding_machine#climbing_machine#Namsan_and_Bugak_maniac#Rcafe,146주,#자덕#티샾#봉크온브라더#남북성애자#기록집착남#로뚱#클라이머#남산#북악팔각정#리커버리티#알카페#teasharp#bonkonbrother#climber#man_cling_to_record#cycle_maniac#fat_rider#Namsan#Bugak#riding_machine#climbing_machine#Namsan_and_Bugak_maniac#Rcafe,teasharp bonkonbrother climber man cling to record cycle maniac fat rider Namsan Bugak riding machine climbing machine Namsan and Bugak maniac Rcafe,0
827,2017-10-23T07:35:19.000Z,empin9847,저전거의류전문점 엠핀스포츠입니다 라이딩하시는 모습이 인상적이시네요! 앞으로 많은 이벤트와 신상준비등을 할예정이오니 맞팔부탁들입니다!,146주좋아요 1개답글 달기,,, 1
828,2017-10-23T07:35:19.000Z,teasharp_drink,이상해..그냥 팝아트나 그리자..ㅋㅋㅋ,146주좋아요 2개답글 달기,,, 2
829,2017-10-23T07:35:19.000Z,hiheaven80,ㅎㅎ 형님~ 전 팝아트 신청했어요ㅋㅋ,146주좋아요 1개답글 달기,,, 1
830,2017-10-23T07:35:19.000Z,bongk_on_brother,잘나 왔네요 ㅋㅋㅋㅋㅋㅋㅋㅋ,144주좋아요 1개답글 달기,,, 1
831,2019-08-25T13:32:30.000Z,jeongjoo_pics,"맑은 하늘, 남산 북악 라이딩 photo by @syj981",50주,,photo bysyj981,0
832,2019-08-25T13:32:30.000Z,jeongjoo_pics,#남산 #북악 #북악스카이웨이 #라이딩 #사이클 #로드 #자전거#비앙키 #셈프레 #일상 #취미 #운동 #소통 #팔로우 #namsanmountain #bugak #bugakskyway #riding #cycling #cycle #road #bicycle #bianchi #sempre #everyday #daily #life #follow,50주답글 달기,#남산 #북악 #북악스카이웨이 #라이딩 #사이클 #로드 #자전거#비앙키 #셈프레 #일상 #취미 #운동 #소통 #팔로우 #namsanmountain #bugak #bugakskyway #riding #cycling #cycle #road #bicycle #bianchi #sempre #everyday #daily #life #follow,namsanmountainbugakbugakskywayridingcyclingcycleroadbicyclebianchisempreeverydaydailylifefollow,0
833,2019-08-25T13:32:30.000Z,qayyum_qk,WOW😮,50주좋아요 1개답글 달기,,WOW, 1
834,2017-07-11T11:32:54.000Z,taeo_importfood,อร่อยอยู่ท้องแบบเฮลตี้ จะทานเป็นมื้อเช้าก็ได้ ทานเล่นก็ได้ เป็นกับข้าว กับแกล้ม ได้หมดเลย1ซอง30g.(ไม่น้อยเลยนะคะ)ปกติราคา150฿(อิงราคาปกติที่เกาหลีเลย)❌ลดเหลือซองละ110฿---------------------------------------------------❌ไม่มีผงชูรส ทานได้ทุกเพศทุกวัย แต่อุดมไปด้วยประโยชน์จากสาหร่ายทะเล ปลาแอนโชวี่ กุ้งทะเล และสมุนไพรอย่างโรสแมรี่❌ไม่เหมือนสาหร่ายในไทยแน่นอน❌มีที่TaeO Importเท่านั้น---------------------------------------------------⭐ข้อมูลสำหรับผู้แพ้อาหาร⭐มีส่วนผสมของงา ปลาแอนโชวี่และกุ้งทะเล----------------------------------------------------🚩เป็นสินค้านำเข้าจากประเทศเกาหลีเสียภาษีถูกต้องตามกฎหมาย----------------------------------------------------💬LineID: Pk03092012----------------------------------------------------#อาหารเกาหลี #ขนมเกาหลี #อาหารคลีน #ไดเอท #ขนมแคลต่ำ #อาหารนำเข้า #ขนมนำเข้า #มันหนึบเกาหลี #ลูกพลับอบแห้ง #คลีน #ทูโก #อยู่ท้อง #ไม่อ้วน #อร่อย #บูกัก #bugak #มื้อเช้า #อาหารสุขภาพ #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,161주,#ขนมเกาหลี #อาหารคลีน #ไดเอท #ขนมแคลต่ำ #อาหารนำเข้า #ขนมนำเข้า #มันหนึบเกาหลี #ลูกพลับอบแห้ง #คลีน #ทูโก #อยู่ท้อง #ไม่อ้วน #อร่อย #บูกัก #bugak #มื้อเช้า #อาหารสุขภาพ #healthyfood #healthy #diet #cleanfood #breakfast #korean #koreansnack #koreanfood,1 30g 150 110TaeO ImportLineIDPk03092012 bugak healthyfoodhealthydietcleanfoodbreakfastkoreankoreansnackkoreanfood,0
835,2019-07-07T00:40:47.000Z,rarerollingobject,"Addicted to these kim bugak #김부각 crispy seaweed bits from @table181 and trying to make them last...it’s seaweed on which #찹쌀풀 sticky rice paste is spread and then it’s dehydrated and then toasted/fried. It’s like the best, most umami, most savoury potato chip ever. And an EXCELLENT uni/ikura conveyance-to-mouth mechanism. 👌 #kimbugak #bugak #table181 #breakfast",57주,#김부각 #찹쌀풀 #kimbugak #bugak #table181 #breakfast,Addicted to these kim bugakcrispy seaweed bits fromtable181 and trying to make them last it s seaweed on whichsticky rice paste is spread and then it s dehydrated and then toasted friedIt s like the bestmost umamimost savoury potato chip everAnd an EXCELLENT uni ikura conveyance to mouth mechanism kimbugakbugaktable181breakfast,0
836,2016-10-06T15:41:15.000Z,byungryoulpark,#tourde_club #attaquer #bugak skyway,200주,#tourde_club #attaquer #bugak,tourde clubattaquerbugak skyway,0
837,2020-06-06T11:27:07.000Z,sewolbabsang,장아찌초밥과 홈메 부각 #집밥#한식#토욜저녁#홈쿡#전복#전복장아찌#명이장아찌#가죽나물장아찌#더덕구이#고추부각#다시마부각#연근부각#우엉부각 모두 홈메이드 #kfood#fermentation#pickledvegetables#koreansushi#homemadecooking#abalone#bugak#friedchips#kelp#gochubugak#healthy#tasty#hungry#banchan#namul#grandmacook,9주,#집밥#한식#토욜저녁#홈쿡#전복#전복장아찌#명이장아찌#가죽나물장아찌#더덕구이#고추부각#다시마부각#연근부각#우엉부각 #kfood#fermentation#pickledvegetables#koreansushi#homemadecooking#abalone#bugak#friedchips#kelp#gochubugak#healthy#tasty#hungry#banchan#namul#grandmacook,kfood fermentation pickledvegetables koreansushi homemadecooking abalone bugak friedchips kelp gochubugak healthy tasty hungry banchan namul grandmacook,0
838,2020-06-06T11:27:07.000Z,10min.food,와~장아찌초밥👍👍👍.널리널리 알려져야 할 음식같은데요.,9주좋아요 1개답글 달기,,, 1
839,2020-06-06T11:27:07.000Z,giveus207,장아찌 초밥..저도 해먹어야겠어요^^ 제가 선배님께 많이 배웁니다~ㅎ감사해요😍,9주좋아요 1개답글 달기,,, 1
840,2020-06-06T11:27:07.000Z,munsinae77,이야~여름에 입맛 없을때 전복초밥 하나만 먹어도 힘이 나겠어요.훌륭한 밥상이네요👍👏,9주좋아요 1개답글 달기,,, 1
841,2020-06-06T11:27:07.000Z,woonagi1013,사모님 안녕하세요 영상 잘 보고있습니다 편안한 밤 되세요^^*,9주좋아요 1개답글 달기,,, 1
842,2020-06-06T11:27:07.000Z,yeonsu222,넘 맛있어보여용😍,9주좋아요 1개답글 달기,,, 1
843,2020-06-06T11:27:07.000Z,busan.ajimae,여기 제가 좋아하는 것들 다 모여 있네요 가죽나물장아찌 모르는 사람들 많던데.. 아님 피드에서 보네요🤩🤩💕,8주좋아요 1개답글 달기,,, 1
844,2020-06-06T11:27:07.000Z,0711khs,장아찌초밥이라니..!! 데코로도 매력적인 입맛도둑들👀💕,6주답글 달기,,,0
845,2020-06-06T11:27:07.000Z,misun_a_day,너무 맛있고 예쁘고 깔끔한 요리에 눈을 떼지 못하고 계속 봤습니다.이해하기 쉽게 글로 표현을 잘 해주시니 더욱 좋습니다.선생님의 훌륭한 요리를 자주 볼 수 있게 제가 먼저 팔로우를 신청 해도 될런지요 🙏🙏🙏,1주좋아요 1개답글 달기,,, 1
846,2019-10-30T00:37:11.000Z,yyinn09,"🌸Korean traditional pumpkin, laver, and hot pepper bugak🌸These snacks are delicious, the hot pepper is unexpected, it wasn't too spicy that I thought it would be. I tried all 3 and each one has its own uniqueness, can't tell which one I favor most. The snacks are not oily even on my hand after touch them.#Koreanfood #vegetarian #koreansnack #bugak #HanBuGak #Pumkin #HotPepper #Laver #healthysnack #vegan #08liter #08L",41주,#vegetarian #koreansnack #bugak #HanBuGak #Pumkin #HotPepper #Laver #healthysnack #vegan #08liter #08L,Korean traditional pumpkinlaverand hot pepper bugak These snacks are deliciousthe hot pepper is unexpectedit wasn t too spicy that I thought it would beI tried all 3 and each one has its own uniquenesscan t tell which one I favor mostThe snacks are not oily even on my hand after touch themKoreanfoodvegetariankoreansnackbugakHanBuGakPumkinHotPepperLaverhealthysnackvegan08liter08L,0
847,2017-09-20T22:58:07.000Z,w.choi,浮刻. 부각을 일군다.예부터 어르신들은 부각은 ＇튀긴다＇고 말하지않고 ＇일군다’라고 한다고 합니다.다른 튀김과는 달리 부각은 그냥 튀김옷에 담갔다가 꺼내면 되는 것이 아니라 붓으로 찹쌀을 하나하나 바른 다음 그것을 또 말리는 과정이 필요해서 대단히 손이 많이 가는 편입니다.거기다 말리는 데 시간이 들다 보니 날씨를 잘못 고르면 기도 전에 재료가 상해 버리는 경우가 생기기도 왕왕 했다고 합니다 한다.튀기는 것에 비행 요령이 많이 필요한데다 드는 품에 비해 먹는 간 또 한순간이다 보니.종가집 며느리들에게는 거의 저주와 같은 존재로 전해져왔다고 합니다 ..1Year .우연한 인연으로 만난 김총각네 .형제들만의 힘으로 수년간 소중히 키워온 브랜드를함께 새롭게 해보자고 이야기 한지가 벌써 1년이네요.브랜드는 함께 고민하고 함께 키워가는 것이고 브랜드의 정체성은 우리가 아닌 만든 사람의 일상과 생각 그리고 제품 그 자체에 있는 것을 함께 도와 끌어내는 것이라고 생각합니다.그러한 관점에서 2인3각으로 함께 조심스레 브랜드를 만들어 왔기에 그 어떤 프로젝트보다 애정이 깊은 김총각네.남원의 햇살아래 김총각네의 이 사진 한 장 만으로도 따스하고 푸근한 가을을 느껴집니다..드디어 추석시즌 리뉴얼 완료~.#Bugak #crispy #chips #traditional #branding #local #부각 #김총각네 #남원 #전통식품 #지역농산물 #브랜딩 #브랜드컨설팅 #insighttrip #filamentandcompany,151주,#crispy #chips #traditional #branding #local #부각 #김총각네 #남원 #전통식품 #지역농산물 #브랜딩 #브랜드컨설팅 #insighttrip #filamentandcompany,1Year 1 2 3Bugakcrispychipstraditionalbrandinglocalinsighttripfilamentandcompany,0
848,2017-09-20T22:58:07.000Z,mayad3827,피드 잘보고가요~^^ 맞팔 부탁드려요:),151주좋아요 1개답글 달기,,, 1
849,2017-09-20T22:58:07.000Z,wickedwife.seoul,ㅎㅎㅎㅎ 옛날에 태어나 부각 일구는 집에 태어났을 생각하면 끔찍 😱,151주좋아요 1개답글 달기,,, 1
850,2017-09-20T22:58:07.000Z,1_am_so_young,먹고싶다,151주좋아요 1개답글 달기,,, 1
851,2017-09-20T22:58:07.000Z,let.me.walk,부각 이야기 참 인상적이에요,151주좋아요 1개답글 달기,,, 1
852,2017-09-20T22:58:07.000Z,curatormin,저도 이거 주문해봐야겠네요 ㅋ,151주답글 달기,,,0
853,2017-09-20T22:58:07.000Z,ssp.aa,굿굿입니다~😄👌,150주좋아요 1개답글 달기,,, 1
854,2017-09-20T22:58:07.000Z,tokilove77,왠지 멋져!!,150주좋아요 1개답글 달기,,, 1
855,2017-09-20T22:58:07.000Z,boging,맛나보이는 부각은 어찌 먹을수 있을까요??,150주좋아요 1개답글 달기,,, 1
856,2017-09-20T22:58:07.000Z,boging,우와~~~,149주답글 달기,,,0
857,2018-10-28T02:51:50.000Z,ssonnabee,#그여름..#그리고우리❤️..#자덕스타그램#자덕부부#자덕커플#라이딩그램#자전거그램#자덕그램#북악#북악스카이웨이#북악라이딩#cycle#cycling#cyclist#cyclepic#cyclecouple#cyclingcouple#bugakskyway#bugaksanmountain#bugak#bugakpalgakjeong,93주,#그여름..#그리고우리❤️..#자덕스타그램#자덕부부#자덕커플#라이딩그램#자전거그램#자덕그램#북악#북악스카이웨이#북악라이딩#cycle#cycling#cyclist#cyclepic#cyclecouple#cyclingcouple#bugakskyway#bugaksanmountain#bugak#bugakpalgakjeong,cycle cycling cyclist cyclepic cyclecouple cyclingcouple bugakskyway bugaksanmountain bugak bugakpalgakjeong,0
